ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,dst_pkts,src_ip_bytes,dst_ip_bytes,label,type
1610081552.4752476,192.168.1.10,12488,10.0.0.1,8888,tcp,mqtt,0.001,10,385,SF,0,13,7,1188,1041,1,dos
1610081561.1161115,192.168.1.10,52445,10.0.0.1,443,tcp,mqtt,0.30220032514995043,185,162,SF,0,10,10,1487,710,0,normal
1610081569.7569757,192.168.1.10,13463,8.8.8.8,8888,tcp,ssl,0.001,10,339,SF,0,13,6,511,777,1,dos
1610081578.3978398,192.168.1.5,59011,10.0.0.1,80,tcp,ssl,0.9197936035645643,350,137,SF,0,9,13,1185,996,0,normal
1610081587.038704,192.168.1.5,38513,10.0.0.1,80,tcp,http,0.7723890177591064,307,263,SF,0,8,11,1042,1431,0,normal
1610081595.679568,192.168.1.5,42200,8.8.8.8,1883,udp,ssl,99.0,50000,137,SF,0,6,7,795,936,1,injection
1610081604.320432,192.168.1.10,33987,10.0.0.1,80,tcp,mqtt,0.3130464635953709,359,378,SF,0,5,10,1105,940,0,normal
1610081612.961296,192.168.1.5,29464,8.8.8.8,80,tcp,ssl,1.7328889307383915,499,250,SF,0,9,14,839,630,0,normal
1610081621.6021602,192.168.1.5,4297,8.8.8.8,80,tcp,mqtt,0.7900443293086632,407,157,SF,0,5,5,782,1068,0,normal
1610081630.2430243,192.168.1.10,16354,8.8.8.8,443,udp,ssl,0.5153388184118662,212,275,SF,0,10,11,652,1041,0,normal
1610081638.8838885,192.168.1.5,22518,8.8.8.8,80,udp,http,1.0252835775844134,374,342,SF,0,10,13,933,1368,0,normal
1610081647.5247524,192.168.1.10,11910,8.8.8.8,1883,tcp,ssl,0.16996446102210833,191,489,SF,0,11,9,853,515,0,normal
1610081656.1656165,192.168.1.5,57577,8.8.8.8,9999,tcp,http,0.001,99999,462,SF,0,13,13,534,998,1,ddos
1610081664.8064806,192.168.1.5,4236,10.0.0.1,80,udp,ssl,0.5721302150142363,372,273,SF,0,10,12,1438,949,0,normal
1610081673.4473448,192.168.1.10,36547,10.0.0.1,9999,tcp,mqtt,0.001,99999,442,SF,0,7,12,1001,732,1,ddos
1610081682.088209,192.168.1.10,18929,10.0.0.1,8888,tcp,ssl,0.001,10,242,SF,0,12,10,679,1470,1,dos
1610081690.7290728,192.168.1.10,23082,8.8.8.8,8888,udp,ssl,0.001,10,356,SF,0,9,7,1400,1314,1,dos
1610081699.369937,192.168.1.10,2104,8.8.8.8,443,udp,mqtt,0.5368190356580004,187,199,SF,0,12,8,987,1359,0,normal
1610081708.010801,192.168.1.10,33699,8.8.8.8,8888,tcp,mqtt,0.001,10,447,SF,0,12,5,538,912,1,dos
1610081716.6516652,192.168.1.10,23031,10.0.0.1,80,tcp,ssl,1.9275859425643964,154,301,SF,0,7,10,1202,1166,0,normal
1610081725.2925293,192.168.1.5,49293,10.0.0.1,8888,tcp,mqtt,0.001,10,132,SF,0,11,11,1339,1184,1,dos
1610081733.9333932,192.168.1.5,18129,8.8.8.8,6666,tcp,mqtt,0.0001,103,465,SF,0,999,14,1158,569,1,scanning
1610081742.5742574,192.168.1.10,31303,8.8.8.8,80,tcp,ssl,1.8619948548464975,478,251,SF,0,13,13,1118,857,0,normal
1610081751.2151215,192.168.1.5,47839,8.8.8.8,443,tcp,http,1.260422333932221,455,169,SF,0,11,9,1157,1202,0,normal
1610081759.8559856,192.168.1.10,18970,8.8.8.8,8888,udp,ssl,0.001,10,241,SF,0,14,6,617,1029,1,dos
1610081768.4968498,192.168.1.5,1663,8.8.8.8,80,tcp,ssl,1.5381558976585916,415,345,SF,0,6,11,1219,539,0,normal
1610081777.1377137,192.168.1.10,64617,10.0.0.1,1883,tcp,http,1.4264265670433562,128,195,SF,0,5,11,1478,1336,0,normal
1610081785.7785778,192.168.1.5,54436,8.8.8.8,1883,tcp,ssl,1.2188912286790556,288,438,SF,0,10,9,578,637,0,normal
1610081794.419442,192.168.1.5,13526,8.8.8.8,443,tcp,ssl,1.425875534133472,145,183,SF,0,10,6,976,585,0,normal
1610081803.060306,192.168.1.5,38982,8.8.8.8,9999,tcp,mqtt,0.001,99999,224,SF,0,14,11,1346,1244,1,ddos
1610081811.7011702,192.168.1.5,29387,8.8.8.8,80,tcp,ssl,1.0868201438384082,148,439,SF,0,9,5,1391,779,0,normal
1610081820.342034,192.168.1.5,4760,10.0.0.1,1883,tcp,http,0.890315415198352,219,265,SF,0,6,10,784,1068,0,normal
1610081828.9828982,192.168.1.10,57922,8.8.8.8,443,udp,http,0.18494591169713692,245,238,SF,0,13,10,772,506,0,normal
1610081837.6237624,192.168.1.10,17497,8.8.8.8,6666,tcp,mqtt,0.0001,431,259,SF,0,999,10,1026,980,1,scanning
1610081846.2646265,192.168.1.10,64259,8.8.8.8,443,tcp,ssl,1.744527106939517,348,385,SF,0,8,7,667,639,0,normal
1610081854.9054906,192.168.1.5,61289,10.0.0.1,8888,tcp,ssl,0.001,10,185,SF,0,11,7,574,1220,1,dos
1610081863.5463545,192.168.1.10,35043,8.8.8.8,1883,tcp,ssl,0.6089801798004927,372,238,SF,0,13,5,758,1367,0,normal
1610081872.1872187,192.168.1.5,43086,10.0.0.1,1883,tcp,ssl,0.15344898367389564,206,204,SF,0,12,8,960,1071,0,normal
1610081880.8280828,192.168.1.5,22111,8.8.8.8,6666,tcp,http,0.0001,451,177,SF,0,999,11,1177,853,1,scanning
1610081889.468947,192.168.1.5,50524,8.8.8.8,1883,tcp,http,0.23852404047282383,283,318,SF,0,7,5,1404,684,0,normal
1610081898.109811,192.168.1.10,29513,8.8.8.8,443,tcp,mqtt,0.7837840200672135,444,291,SF,0,14,14,874,1159,0,normal
1610081906.750675,192.168.1.5,37844,8.8.8.8,443,tcp,ssl,0.45795229739444776,407,477,SF,0,6,14,1479,680,0,normal
1610081915.391539,192.168.1.10,20349,8.8.8.8,1883,tcp,http,0.6036103627112946,170,287,SF,0,7,6,1136,1061,0,normal
1610081924.0324032,192.168.1.10,58613,8.8.8.8,80,tcp,ssl,1.4293547168793708,119,295,SF,0,9,14,1257,1026,0,normal
1610081932.6732674,192.168.1.5,1295,8.8.8.8,443,tcp,http,1.9223845712823995,256,490,SF,0,10,6,1187,700,0,normal
1610081941.3141315,192.168.1.5,19438,8.8.8.8,80,tcp,http,0.4928741017380617,438,449,SF,0,7,9,1485,1411,0,normal
1610081949.9549954,192.168.1.10,62866,8.8.8.8,9999,tcp,mqtt,0.001,99999,173,SF,0,6,12,556,571,1,ddos
1610081958.5958595,192.168.1.10,25244,10.0.0.1,9999,tcp,ssl,0.001,99999,490,SF,0,9,9,703,1457,1,ddos
1610081967.2367237,192.168.1.10,61555,10.0.0.1,80,udp,mqtt,1.8701813566449397,474,360,SF,0,8,5,1188,1226,0,normal
1610081975.8775878,192.168.1.10,45490,10.0.0.1,80,udp,mqtt,0.7694009757555392,217,402,SF,0,9,5,1234,1146,0,normal
1610081984.518452,192.168.1.10,49681,10.0.0.1,443,tcp,mqtt,0.707409188916358,498,391,SF,0,14,9,885,819,0,normal
1610081993.1593158,192.168.1.10,43449,8.8.8.8,9999,tcp,mqtt,0.001,99999,242,SF,0,8,6,916,719,1,ddos
1610082001.80018,192.168.1.5,10411,8.8.8.8,1883,tcp,mqtt,0.395265414675269,112,394,SF,0,8,7,1283,594,0,normal
1610082010.441044,192.168.1.10,50168,10.0.0.1,9999,tcp,mqtt,0.001,99999,137,SF,0,12,6,1272,1115,1,ddos
1610082019.0819082,192.168.1.10,12303,10.0.0.1,80,tcp,mqtt,0.7481289754728203,339,135,SF,0,10,13,936,562,0,normal
1610082027.7227724,192.168.1.10,28608,10.0.0.1,443,tcp,ssl,1.5151914283537504,374,214,SF,0,6,9,1220,1469,0,normal
1610082036.3636363,192.168.1.10,45807,10.0.0.1,1883,tcp,mqtt,0.5500463572779711,425,101,SF,0,7,5,562,1154,0,normal
1610082045.0045004,192.168.1.5,40833,8.8.8.8,9999,tcp,ssl,0.001,99999,114,SF,0,12,7,1252,1197,1,ddos
1610082053.6453645,192.168.1.5,55351,10.0.0.1,80,tcp,ssl,0.6474785133657514,179,183,SF,0,5,12,555,1018,0,normal
1610082062.2862287,192.168.1.10,59982,8.8.8.8,443,tcp,http,1.2261846908303624,213,410,SF,0,10,8,1243,733,0,normal
1610082070.9270928,192.168.1.10,51302,8.8.8.8,80,tcp,mqtt,1.3130171831499893,132,353,SF,0,7,12,915,682,0,normal
1610082079.5679567,192.168.1.10,54555,8.8.8.8,443,tcp,ssl,1.3763847084506324,213,325,SF,0,13,5,1410,1225,0,normal
1610082088.2088208,192.168.1.5,42500,10.0.0.1,1883,tcp,http,0.4331440734707973,470,432,SF,0,14,12,1200,748,0,normal
1610082096.849685,192.168.1.5,11881,10.0.0.1,6666,udp,http,0.0001,162,287,SF,0,999,14,767,999,1,scanning
1610082105.490549,192.168.1.5,43285,8.8.8.8,443,tcp,mqtt,0.5676198022699431,125,124,SF,0,6,13,1412,552,0,normal
1610082114.1314132,192.168.1.5,9076,10.0.0.1,80,tcp,mqtt,1.1947047809294127,186,369,SF,0,10,11,1149,649,0,normal
1610082122.772277,192.168.1.5,18019,10.0.0.1,1883,tcp,mqtt,0.24391816431559704,356,339,SF,0,8,7,1357,858,0,normal
1610082131.4131413,192.168.1.5,50925,8.8.8.8,80,tcp,mqtt,1.084687254925615,192,345,SF,0,14,6,671,584,0,normal
1610082140.0540054,192.168.1.10,14604,8.8.8.8,443,tcp,ssl,0.26618740572177946,299,492,SF,0,5,5,1231,904,0,normal
1610082148.6948695,192.168.1.5,19264,10.0.0.1,1883,tcp,ssl,0.7404063808729162,461,276,SF,0,14,14,1423,845,0,normal
1610082157.3357337,192.168.1.5,58767,8.8.8.8,6666,udp,mqtt,0.0001,486,473,SF,0,999,14,1226,1117,1,scanning
1610082165.9765975,192.168.1.10,18934,10.0.0.1,80,tcp,mqtt,0.8838717045223605,304,262,SF,0,6,11,775,881,0,normal
1610082174.6174617,192.168.1.5,11240,10.0.0.1,1883,tcp,ssl,0.6326494948262328,183,313,SF,0,13,5,836,829,0,normal
1610082183.2583258,192.168.1.10,40021,8.8.8.8,8888,tcp,mqtt,0.001,10,360,SF,0,11,10,935,844,1,dos
1610082191.89919,192.168.1.5,58687,8.8.8.8,80,udp,http,1.506511313716012,346,335,SF,0,10,5,991,953,0,normal
1610082200.540054,192.168.1.10,47135,10.0.0.1,8888,tcp,ssl,0.001,10,456,SF,0,13,14,891,1282,1,dos
1610082209.180918,192.168.1.10,25935,8.8.8.8,80,tcp,http,0.6688598120821667,104,244,SF,0,12,8,750,945,0,normal
1610082217.821782,192.168.1.10,35890,10.0.0.1,8888,tcp,http,0.001,10,168,SF,0,6,9,613,1419,1,dos
1610082226.4626462,192.168.1.10,16462,8.8.8.8,80,tcp,http,1.933924194343112,403,350,SF,0,7,5,962,1063,0,normal
1610082235.1035104,192.168.1.10,8889,10.0.0.1,1883,tcp,http,0.5063559196725738,113,153,SF,0,11,12,714,1091,0,normal
1610082243.7443745,192.168.1.5,17581,8.8.8.8,9999,udp,mqtt,0.001,99999,274,SF,0,14,11,1128,746,1,ddos
1610082252.3852384,192.168.1.5,13235,10.0.0.1,443,tcp,mqtt,1.8225206980299375,317,322,SF,0,8,5,961,1240,0,normal
1610082261.0261025,192.168.1.10,60009,10.0.0.1,443,tcp,mqtt,0.9777368535842864,333,276,SF,0,10,9,859,695,0,normal
1610082269.6669667,192.168.1.10,34292,8.8.8.8,80,tcp,mqtt,0.7020040303411167,144,429,SF,0,13,8,1377,1264,0,normal
1610082278.3078308,192.168.1.10,4670,10.0.0.1,80,tcp,ssl,1.3670550238924286,259,161,SF,0,11,5,782,1029,0,normal
1610082286.948695,192.168.1.5,56395,10.0.0.1,80,tcp,mqtt,0.15972043231349387,257,448,SF,0,7,8,990,1116,0,normal
1610082295.5895588,192.168.1.10,52539,10.0.0.1,443,tcp,ssl,0.7843050460134107,367,115,SF,0,10,8,704,536,0,normal
1610082304.230423,192.168.1.10,43840,10.0.0.1,80,tcp,http,0.5901506509525157,199,308,SF,0,11,10,794,1086,0,normal
1610082312.871287,192.168.1.10,24948,10.0.0.1,9999,tcp,ssl,0.001,99999,234,SF,0,5,8,862,1472,1,ddos
1610082321.5121512,192.168.1.10,45136,8.8.8.8,1883,tcp,mqtt,0.4415426007012302,143,142,SF,0,11,9,1100,761,0,normal
1610082330.1530154,192.168.1.5,52072,10.0.0.1,443,tcp,http,1.5004202730133125,252,271,SF,0,9,14,717,532,0,normal
1610082338.7938793,192.168.1.10,55935,10.0.0.1,443,udp,http,1.9146896111193323,269,492,SF,0,11,7,1330,1047,0,normal
1610082347.4347434,192.168.1.10,10934,10.0.0.1,80,tcp,mqtt,0.8310642261116913,120,426,SF,0,11,11,991,1416,0,normal
1610082356.0756075,192.168.1.5,2802,8.8.8.8,80,tcp,http,0.19329628312527788,349,179,SF,0,10,7,574,738,0,normal
1610082364.7164717,192.168.1.10,46776,8.8.8.8,1883,tcp,http,1.465932445977898,288,287,SF,0,7,9,1305,1106,0,normal
1610082373.3573358,192.168.1.10,20465,10.0.0.1,8888,tcp,http,0.001,10,493,SF,0,13,6,572,1191,1,dos
1610082381.9981997,192.168.1.5,63195,10.0.0.1,8888,tcp,ssl,0.001,10,226,SF,0,9,14,862,901,1,dos
1610082390.6390638,192.168.1.5,6214,8.8.8.8,1883,udp,http,99.0,50000,479,SF,0,13,14,1236,900,1,injection
1610082399.279928,192.168.1.5,16328,8.8.8.8,9999,udp,http,0.001,99999,488,SF,0,7,12,1190,1148,1,ddos
1610082407.920792,192.168.1.10,40789,10.0.0.1,80,tcp,ssl,0.3668363661811431,259,406,SF,0,11,8,579,1090,0,normal
1610082416.5616562,192.168.1.10,28313,8.8.8.8,1883,tcp,mqtt,0.42140750599350896,318,106,SF,0,9,5,740,1296,0,normal
1610082425.2025204,192.168.1.5,45812,10.0.0.1,9999,udp,ssl,0.001,99999,121,SF,0,11,6,711,631,1,ddos
1610082433.8433843,192.168.1.5,5771,10.0.0.1,8888,tcp,ssl,0.001,10,123,SF,0,12,11,890,715,1,dos
1610082442.4842484,192.168.1.5,10310,10.0.0.1,443,udp,mqtt,1.8588561839146696,138,481,SF,0,12,11,660,958,0,normal
1610082451.1251125,192.168.1.10,1069,8.8.8.8,80,tcp,mqtt,1.823232035764925,370,459,SF,0,9,6,576,715,0,normal
1610082459.7659767,192.168.1.10,30766,10.0.0.1,80,tcp,ssl,1.7565570266118167,388,397,SF,0,9,12,930,1119,0,normal
1610082468.4068408,192.168.1.5,8782,10.0.0.1,80,udp,http,0.5228011744928246,288,350,SF,0,12,5,534,895,0,normal
1610082477.0477047,192.168.1.10,59813,8.8.8.8,80,tcp,mqtt,1.4863851167060027,241,249,SF,0,10,8,1079,1201,0,normal
1610082485.6885688,192.168.1.5,60564,10.0.0.1,443,tcp,http,0.8286343137718728,445,262,SF,0,10,12,562,1170,0,normal
1610082494.329433,192.168.1.10,24461,10.0.0.1,1883,tcp,mqtt,1.8692475623280527,402,215,SF,0,6,9,1362,695,0,normal
1610082502.970297,192.168.1.10,20609,10.0.0.1,80,udp,http,99.0,50000,282,SF,0,11,12,593,859,1,injection
1610082511.6111612,192.168.1.10,34247,8.8.8.8,1883,tcp,ssl,0.36839011108752284,445,345,SF,0,14,12,1142,1311,0,normal
1610082520.2520251,192.168.1.10,10878,8.8.8.8,443,udp,ssl,1.7005318318036744,421,230,SF,0,11,13,1308,775,0,normal
1610082528.8928893,192.168.1.5,53100,10.0.0.1,80,tcp,ssl,1.4621244307261156,275,466,SF,0,10,5,1102,1017,0,normal
1610082537.5337534,192.168.1.10,57974,8.8.8.8,443,udp,ssl,1.660701188625277,293,461,SF,0,6,5,1427,800,0,normal
1610082546.1746175,192.168.1.10,18373,10.0.0.1,80,tcp,mqtt,0.4000924365884425,436,374,SF,0,9,13,1442,1208,0,normal
1610082554.8154817,192.168.1.5,31716,10.0.0.1,80,tcp,ssl,1.7811061067239797,373,427,SF,0,10,11,1177,1070,0,normal
1610082563.4563456,192.168.1.10,22372,8.8.8.8,1883,udp,http,1.3874786776295593,278,224,SF,0,8,13,1389,1409,0,normal
1610082572.0972097,192.168.1.5,35320,8.8.8.8,443,tcp,ssl,1.3379655255072957,339,314,SF,0,14,6,761,1218,0,normal
1610082580.7380738,192.168.1.5,36768,10.0.0.1,443,udp,ssl,1.2069093398863042,231,388,SF,0,10,12,876,580,0,normal
1610082589.378938,192.168.1.10,20479,8.8.8.8,443,tcp,ssl,1.5532653226232351,180,489,SF,0,9,5,1457,834,0,normal
1610082598.019802,192.168.1.10,14312,8.8.8.8,1883,tcp,ssl,0.8896557963731847,260,370,SF,0,14,8,1019,780,0,normal
1610082606.660666,192.168.1.5,55045,8.8.8.8,9999,tcp,mqtt,0.001,99999,168,SF,0,13,12,809,606,1,ddos
1610082615.3015301,192.168.1.5,7411,10.0.0.1,443,tcp,mqtt,1.1246032463389735,368,445,SF,0,10,8,1099,1129,0,normal
1610082623.9423943,192.168.1.5,36313,10.0.0.1,443,tcp,mqtt,1.5213937197697682,426,355,SF,0,5,7,1474,641,0,normal
1610082632.5832584,192.168.1.10,40317,8.8.8.8,80,tcp,http,0.39193016048655427,157,386,SF,0,14,11,1420,847,0,normal
1610082641.2241225,192.168.1.5,34918,10.0.0.1,9999,tcp,http,0.001,99999,361,SF,0,14,9,1166,941,1,ddos
1610082649.8649864,192.168.1.5,24040,10.0.0.1,1883,tcp,ssl,1.4234366819257394,420,484,SF,0,5,5,1280,1426,0,normal
1610082658.5058506,192.168.1.5,47140,8.8.8.8,80,tcp,http,0.6123367747848361,459,246,SF,0,6,8,1223,864,0,normal
1610082667.1467147,192.168.1.10,55949,10.0.0.1,443,udp,http,0.42288763511454186,141,114,SF,0,6,8,1144,910,0,normal
1610082675.7875788,192.168.1.5,41508,8.8.8.8,443,udp,http,1.789844946880067,194,389,SF,0,8,5,1497,540,0,normal
1610082684.428443,192.168.1.10,31239,10.0.0.1,80,tcp,http,0.4057011765028956,455,438,SF,0,14,14,826,935,0,normal
1610082693.0693069,192.168.1.10,17126,10.0.0.1,9999,udp,mqtt,0.001,99999,276,SF,0,6,9,1069,679,1,ddos
1610082701.710171,192.168.1.5,4428,8.8.8.8,9999,tcp,mqtt,0.001,99999,181,SF,0,12,6,1464,1009,1,ddos
1610082710.351035,192.168.1.10,38284,10.0.0.1,80,tcp,http,1.004665972621753,469,273,SF,0,12,12,655,1303,0,normal
1610082718.9918993,192.168.1.5,36135,8.8.8.8,1883,tcp,http,0.7864888590589236,332,150,SF,0,6,13,1048,1219,0,normal
1610082727.6327634,192.168.1.10,1130,10.0.0.1,80,tcp,mqtt,1.8338231488583483,395,366,SF,0,13,6,1232,1445,0,normal
1610082736.2736273,192.168.1.10,16219,10.0.0.1,9999,tcp,ssl,0.001,99999,103,SF,0,13,14,733,1366,1,ddos
1610082744.9144914,192.168.1.5,47033,10.0.0.1,80,tcp,mqtt,0.7830398335231349,201,437,SF,0,13,14,920,1472,0,normal
1610082753.5553555,192.168.1.5,28177,8.8.8.8,80,udp,http,0.7796674671214778,120,396,SF,0,13,8,1134,1416,0,normal
1610082762.1962197,192.168.1.5,64312,10.0.0.1,443,tcp,http,1.0556097484510205,182,356,SF,0,11,6,634,1008,0,normal
1610082770.8370838,192.168.1.10,53330,10.0.0.1,443,tcp,http,0.1639600879223033,260,108,SF,0,13,9,929,674,0,normal
1610082779.4779477,192.168.1.10,30629,8.8.8.8,443,tcp,mqtt,1.8606213937826233,466,420,SF,0,12,11,1101,1287,0,normal
1610082788.1188118,192.168.1.5,46367,8.8.8.8,80,tcp,http,99.0,50000,471,SF,0,14,9,1250,1252,1,injection
1610082796.759676,192.168.1.5,54229,10.0.0.1,1883,tcp,mqtt,1.4254258748088846,141,372,SF,0,12,9,685,1083,0,normal
1610082805.40054,192.168.1.10,38593,8.8.8.8,80,tcp,ssl,1.577673219310887,136,422,SF,0,11,6,1094,615,0,normal
1610082814.0414042,192.168.1.10,56315,8.8.8.8,443,tcp,http,1.6720277288558878,299,442,SF,0,6,7,1010,967,0,normal
1610082822.6822681,192.168.1.10,6604,8.8.8.8,6666,tcp,http,0.0001,484,356,SF,0,999,10,573,1171,1,scanning
1610082831.3231323,192.168.1.5,50390,8.8.8.8,1883,udp,ssl,1.1197168325359035,432,477,SF,0,12,10,1195,618,0,normal
1610082839.9639964,192.168.1.10,6424,10.0.0.1,443,tcp,mqtt,0.2589812880657532,253,247,SF,0,6,5,1373,1145,0,normal
1610082848.6048605,192.168.1.5,40667,8.8.8.8,80,udp,http,1.6291054560957552,468,291,SF,0,6,5,967,1089,0,normal
1610082857.2457247,192.168.1.10,31673,10.0.0.1,6666,tcp,http,0.0001,138,223,SF,0,999,14,1121,661,1,scanning
1610082865.8865886,192.168.1.10,63946,10.0.0.1,1883,udp,http,0.4011292119546077,146,303,SF,0,11,13,1362,1431,0,normal
1610082874.5274527,192.168.1.5,31520,10.0.0.1,443,tcp,http,1.465489996655321,411,436,SF,0,5,6,727,1215,0,normal
1610082883.1683168,192.168.1.5,62807,8.8.8.8,1883,tcp,ssl,0.7292227126287579,209,184,SF,0,11,6,609,533,0,normal
1610082891.809181,192.168.1.5,54465,8.8.8.8,1883,tcp,mqtt,0.3175625471442044,285,257,SF,0,9,13,761,515,0,normal
1610082900.450045,192.168.1.10,21661,10.0.0.1,8888,tcp,ssl,0.001,10,122,SF,0,9,9,1474,927,1,dos
1610082909.090909,192.168.1.10,42448,10.0.0.1,80,udp,mqtt,0.546968537548458,426,219,SF,0,6,10,587,790,0,normal
1610082917.7317731,192.168.1.10,40039,8.8.8.8,6666,tcp,ssl,0.0001,315,155,SF,0,999,7,1297,1454,1,scanning
1610082926.3726373,192.168.1.5,7201,8.8.8.8,443,udp,ssl,0.7865871498328768,209,402,SF,0,8,11,508,1246,0,normal
1610082935.0135014,192.168.1.10,8293,10.0.0.1,80,tcp,mqtt,1.18766051977835,299,101,SF,0,11,6,564,813,0,normal
1610082943.6543655,192.168.1.5,15998,8.8.8.8,1883,tcp,http,99.0,50000,461,SF,0,6,9,1317,1472,1,injection
1610082952.2952294,192.168.1.5,15061,8.8.8.8,80,tcp,http,99.0,50000,315,SF,0,12,8,1250,1294,1,injection
1610082960.9360936,192.168.1.5,19780,10.0.0.1,1883,tcp,ssl,0.7804410601743152,103,132,SF,0,9,12,898,1436,0,normal
1610082969.5769577,192.168.1.10,17191,8.8.8.8,1883,udp,ssl,0.40857071674722434,160,348,SF,0,12,6,1325,529,0,normal
1610082978.2178218,192.168.1.10,24242,8.8.8.8,80,tcp,ssl,1.882776772674954,270,336,SF,0,11,5,1145,916,0,normal
1610082986.858686,192.168.1.5,26191,10.0.0.1,9999,udp,http,0.001,99999,207,SF,0,7,6,1218,1239,1,ddos
1610082995.4995499,192.168.1.10,44172,8.8.8.8,80,tcp,mqtt,0.5199208791415949,246,370,SF,0,13,6,826,851,0,normal
1610083004.140414,192.168.1.5,7641,10.0.0.1,9999,udp,http,0.001,99999,387,SF,0,13,12,801,961,1,ddos
1610083012.7812781,192.168.1.5,22558,8.8.8.8,443,tcp,ssl,1.8383323783557075,455,461,SF,0,6,5,846,547,0,normal
1610083021.4221423,192.168.1.10,26483,10.0.0.1,80,tcp,http,1.1208312320348677,228,261,SF,0,7,5,1405,1371,0,normal
1610083030.0630064,192.168.1.5,58278,8.8.8.8,443,tcp,http,1.157035144551172,246,386,SF,0,14,14,1107,1312,0,normal
1610083038.7038703,192.168.1.5,21566,10.0.0.1,1883,udp,http,1.3314745157076209,150,370,SF,0,14,5,1480,839,0,normal
1610083047.3447344,192.168.1.10,57903,8.8.8.8,443,udp,mqtt,1.5481112540248163,163,247,SF,0,5,7,1183,1010,0,normal
1610083055.9855986,192.168.1.5,55382,8.8.8.8,6666,tcp,ssl,0.0001,162,205,SF,0,999,9,1048,1321,1,scanning
1610083064.6264627,192.168.1.5,1327,8.8.8.8,443,tcp,http,1.6242276395930475,384,130,SF,0,7,12,809,1486,0,normal
1610083073.2673268,192.168.1.5,30780,10.0.0.1,443,tcp,http,1.8756434770816406,142,357,SF,0,7,12,601,1266,0,normal
1610083081.9081907,192.168.1.5,13707,8.8.8.8,1883,tcp,ssl,1.6591585404892482,169,368,SF,0,9,14,1239,1364,0,normal
1610083090.5490549,192.168.1.5,50509,10.0.0.1,443,udp,http,0.1882247151678661,355,451,SF,0,10,9,1473,1427,0,normal
1610083099.189919,192.168.1.5,33719,8.8.8.8,1883,tcp,http,0.3233157790201897,394,468,SF,0,8,9,733,989,0,normal
1610083107.8307831,192.168.1.5,12049,8.8.8.8,80,tcp,http,1.7812965587280347,122,499,SF,0,14,11,794,976,0,normal
1610083116.4716473,192.168.1.10,21914,8.8.8.8,1883,tcp,http,0.15262325318598835,356,370,SF,0,11,5,815,1047,0,normal
1610083125.1125112,192.168.1.10,19739,8.8.8.8,443,tcp,ssl,1.608931832757868,160,124,SF,0,7,5,1052,1402,0,normal
1610083133.7533753,192.168.1.5,5585,8.8.8.8,80,udp,http,1.7147030906166734,306,431,SF,0,8,5,1059,1481,0,normal
1610083142.3942394,192.168.1.5,33871,8.8.8.8,6666,tcp,mqtt,0.0001,380,127,SF,0,999,12,1345,1292,1,scanning
1610083151.0351036,192.168.1.10,37555,10.0.0.1,9999,tcp,http,0.001,99999,204,SF,0,12,12,757,1150,1,ddos
1610083159.6759677,192.168.1.10,28431,10.0.0.1,8888,tcp,mqtt,0.001,10,367,SF,0,13,8,1163,1270,1,dos
1610083168.3168316,192.168.1.10,22604,8.8.8.8,80,tcp,ssl,99.0,50000,476,SF,0,7,9,509,1208,1,injection
1610083176.9576957,192.168.1.10,11193,8.8.8.8,80,tcp,http,1.516227616990888,100,312,SF,0,5,11,925,1450,0,normal
1610083185.5985599,192.168.1.10,18140,8.8.8.8,8888,tcp,mqtt,0.001,10,285,SF,0,6,10,889,927,1,dos
1610083194.239424,192.168.1.5,37768,8.8.8.8,9999,tcp,mqtt,0.001,99999,468,SF,0,6,6,630,1246,1,ddos
1610083202.8802881,192.168.1.10,60185,8.8.8.8,80,tcp,http,0.6638125792726176,346,243,SF,0,7,11,689,1492,0,normal
1610083211.521152,192.168.1.10,23067,10.0.0.1,1883,tcp,http,1.6090642034290403,237,289,SF,0,6,6,917,799,0,normal
1610083220.1620162,192.168.1.10,51560,8.8.8.8,1883,tcp,ssl,99.0,50000,173,SF,0,5,8,1485,1340,1,injection
1610083228.8028803,192.168.1.5,3148,8.8.8.8,1883,tcp,ssl,1.118929500838557,116,493,SF,0,10,8,753,675,0,normal
1610083237.4437444,192.168.1.5,40444,10.0.0.1,80,tcp,http,0.763289120472043,223,190,SF,0,11,9,1341,1086,0,normal
1610083246.0846086,192.168.1.5,39075,10.0.0.1,1883,tcp,ssl,0.15700209983845995,496,151,SF,0,5,5,1177,1388,0,normal
1610083254.7254725,192.168.1.5,8200,10.0.0.1,443,tcp,ssl,1.346018773377426,190,385,SF,0,13,7,1449,1270,0,normal
1610083263.3663366,192.168.1.5,26798,8.8.8.8,1883,tcp,ssl,1.8920091697261403,345,196,SF,0,11,12,1096,1083,0,normal
1610083272.0072007,192.168.1.5,56781,8.8.8.8,80,tcp,ssl,0.12043025768582488,212,115,SF,0,8,10,524,855,0,normal
1610083280.6480649,192.168.1.10,55883,8.8.8.8,1883,udp,http,0.6138301597424567,225,237,SF,0,7,7,693,810,0,normal
1610083289.288929,192.168.1.5,19700,8.8.8.8,80,tcp,http,1.4368509111253733,365,242,SF,0,10,6,535,1084,0,normal
1610083297.929793,192.168.1.5,46201,8.8.8.8,6666,tcp,mqtt,0.0001,340,381,SF,0,999,10,1332,1111,1,scanning
